GEOID20,POP20
500199520002055,4
500199520002056,17
500199520002057,24
500199520002059,0
500199520002060,8
500199520002062,3
500199520002063,1
500199520002065,4
500199520002066,0
500199520002068,0
500199520002069,6
500199520002070,24
500199520002072,0
500199520002073,46
500199520002075,0
500199520002076,0
500199520002078,67
500199520002079,7
500199520002081,57
500199520002082,15
500199520002083,0
500199520002086,6
500199520002088,0
500199520001018,0
500199520001020,10
500199520001021,11
500199520001023,27
500199520001024,13
500199520001026,7
500199520001027,32
500199520001029,1
500199520001030,6
500199520001031,51
500199520001033,34
500199520001034,19
500199520001036,7
500199520001037,16
500199520001039,0
500199520002025,5
500199520002028,0
500199520002032,0
500199520002035,2
500199520002038,25
500199520002054,3
500199520002058,0
500199520002061,0
500199520002064,6
500199520002067,0
500199520002071,0
500199520002074,0
500199520002077,3
500199520002080,5
500199520002084,0
500199520002087,0
500199520001001,0
500199520001005,4
500199520001008,49
500199520001011,37
500199520001014,10
500199520001019,32
500199520001022,23
500199520001025,0
500199520001028,20
500199520001032,26
500199520001035,0
500199520001038,56
500199520001041,3
500199520001045,17
500199520001048,1
500199520001051,73
500199520001054,1
500199520002002,0
500199520002006,45
500199520002009,0
500199520002012,14
500199520002015,5
500199520002019,0
500199520002022,7
500239540001000,0
500239540002042,13
500239540003047,16
500239540001002,0
500239540001003,21
500239540001004,52
500239540001006,26
500239540001007,5
500239540001008,13
500239540001010,31
500239540001011,26
500239540001013,28
500239540001014,0
500239540001016,0
500239540001017,9
500239540001018,1
500239540001020,16
500239540001021,15
500239540001023,13
500239540001024,1
500239540001026,14
500239540001027,43
500239540001028,4
500239540001030,0
500239540001031,13
500239540001033,36
500239540001034,0
500239540001036,15
500239540001037,45
500239540001039,46
500239540001040,9
500239540001041,130
500239540001043,17
500239540001044,19
500239540001045,11
500239540001046,65
500239540001047,12
500239540001048,23
500239540001049,50
500239540001050,7
500239540001051,1
500239540001052,8
500239540001053,0
500239540001054,50
500239540001055,5
500239540001056,0
500239540001057,0
500239540001058,0
500239540001060,0
500239540001061,38
500239540001063,0
500239540001064,9
500239540001065,9
500239540001067,15
500239540001068,1
500239540001070,34
500239540001071,5
500239540001073,4
500239540001074,0
500239540001075,7
500239540001077,24
500239540001078,0
500239540001080,7
500239540001081,0
500239540002001,19
500239540002002,154
500239540002003,10
500239540002005,7
500239540002006,0
500239540002008,9
500239540002009,5
500239540002011,1
500239540002012,0
500239540002014,44
500239540002015,5
500239540002016,3
500239540002017,5
500239540002018,9
500239540002019,5
500239540002020,7
500239540002021,19
500239540002022,0
500239540002023,5
500239540002024,30
500239540002025,0
500239540002026,35
500239540002027,19
500239540002028,0
500239540002029,48
500239540002031,28
500239540002032,11
500239540002034,4
500239540002078,6
500239540002080,5
500239540002081,0
500239540002083,6
500239540002084,27
500239540002035,0
500239540002036,0
500239540002038,30
500239540002039,19
500239540002040,0
500239540002043,35
500239540002045,8
500239540002046,0
500239540002048,2
500239540002049,65
500239540002050,51
500239540002052,0
500239540002053,25
500239540002055,15
500239540002056,0
500239540002086,0
500239540002087,7
500239540002088,0
500239540002090,35
500239540002091,0
500239540002092,16
500239540002093,0
500239540002094,8
500239540002095,47
500239540002096,9
500239540002097,10
500239540002098,1
500239540002099,10
500239540002100,2
500239540002101,8
500239540003000,13
500239540003001,30
500239540003002,60
500239540003004,45
500239540003005,0
500239540003007,39
500239540003008,0
500239540003009,24
500239540003011,0
500239540003012,9
500239540003014,6
500239540003015,11
500239540003017,0
500239540003018,0
500239540003019,0
500239540003021,2
500239540003022,46
500239540003024,0
500239540003025,74
500239540003027,15
500239540003028,0
500239540003029,50
500239540002058,85
500239540002059,15
500239540002060,0
500239540002062,3
500239540002063,6
500239540002064,0
500239540002065,11
500239540002066,0
500239540002067,1
500239540002068,9
500239540002069,13
500239540002070,0
500239540002071,2
500239540002072,19
500239540002073,58
500239540002074,11
500239540002075,109
500239540002076,15
500239540002077,7
500239540003031,75
500239540003032,18
500239540003034,13
500239540003035,11
500239540003037,13
500239540003038,14
500239540003040,36
500239540003041,67
500239540003042,6
500239540003043,69
500239540003044,19
500239540003045,31
500239540003046,5
500239540003048,11
500239540003049,22
500239540003050,2
500239540003051,9
500239540003052,21
500239540003053,11
500239540003054,39
500239540003056,16
500239540003057,7
500239540001009,34
500239540001012,13
500239540001015,8
500239540001019,48
500239540001022,18
500239540001025,3
500239540001029,21
500239540001032,22
500239540001035,16
500239540001038,7
500239540001042,2
500239540001059,15
500239540001062,0
500239540001066,42
500239540001069,0
500239540001072,6
500239540001076,25
500239540001079,21
500239540002000,34
500239540002004,31
500239540002007,8
500239540002010,17
500239540002013,0
500239540002030,6
500239540002033,0
500239540002079,3
500239540002082,12
500239540002085,0
500239540002089,6
500239540003003,21
500239540003006,20
500239540003010,93
500239540003013,0
500239540003016,8
500239540003020,0
500239540003023,22
500239540003026,0
500239540003030,37
500239540003033,7
500239540003036,11
500239540003039,29
500239540003055,19
500239540003058,14
500239540002037,7
500239540002041,0
500239540002044,11
500239540002047,69
500239540002051,16
500239540002054,15
500239540002057,16
500239540002061,26
500239540001001,3
500239540001005,106
500239541003033,1
500239541001055,31
500239541002000,7
500239541002002,0
500239541002003,22
500239541002005,29
500239541002006,0
500239541002008,5
500239541002009,17
500239541002011,47
500239541002012,19
500239541002014,34
500239541002015,19
500239541002016,0
500239541002018,61
500239541002019,19
500239541002021,9
500239541002022,1
500239541002024,5
500239541002025,13
500239541002027,0
500239541002028,0
500239541002029,3
500239541002030,26
500239541002031,0
500239541002032,0
500239541002033,15
500239541002034,2
500239541002035,59
500239541002036,5
500239541002037,50
500239541002038,8
500239541002039,8
500239541002040,11
500239541002041,16
500239541002042,13
500239541002044,38
500239541002045,36
500239541002047,0
500239541002048,31
500239541002049,0
500239541002051,10
500239541003000,14
500239541003002,10
500239541003003,26
500239541003005,106
500239541003006,0
500239541003007,0
500239541003009,63
500239541003010,0
500239541003012,61
500239541003013,17
500239541003015,11
500239541003016,10
500239541003017,47
500239541003019,2
500239541003020,11
500239541003022,31
500239541003023,2
500239541003025,38
500239541003026,16
500239541003028,24
500239541003029,27
500239541003030,53
500239541003031,6
500239541003032,39
500239541003034,0
500239541003035,11
500239541003036,23
500239541001000,69
500239541001001,0
500239541001003,9
500239541001004,0
500239541001005,14
500239541001007,48
500239541001008,16
500239541001010,1
500239541001011,12
500239541001013,10
500239541001014,22
500239541001015,1
500239541001017,0
500239541001018,3
500239541001020,0
500239541001021,0
500239541001023,49
500239541001024,0
500239541001026,0
500239541001027,13
500239541001028,0
500239541001030,26
500239541001031,42
500239541001033,10
500239541001034,14
500239541001036,44
500239541001037,10
500239541001038,16
500239541001040,0
500239541001041,0
500239541001042,11
500239541001043,3
500239541001044,44
500239541001045,1
500239541001046,2
500239541001047,16
500239541001048,19
500239541001049,9
500239541001050,0
500239541001051,0
500239541001052,16
500239541001053,11
500239541001054,20
500239541001057,11
500239541001058,7
500239541001059,6
500239541001061,10
500239541001062,6
500239541001064,2
500239541002007,27
500239541002010,4
500239541002013,41
500239541002017,9
500239541002020,25
500239541002023,0
500239541002026,41
500239541002043,2
500239541002046,0
500239541002050,1
500239541003001,0
500239541003004,0
500239541003008,4
500239541003011,8
500239541003014,3
500239541003018,29
500239541003021,18
500239541003024,43
500239541003027,32
500239541001029,70
500239541001032,2
500239541001035,12
500239541001039,0
500239541001056,39
500239541001060,3
500239541001063,2
500239541002001,59
500239541002004,28
500239541001002,1
500239541001006,24
500239541001009,8
500239541001012,14
500239541001016,61
500239541001019,11
500239541001022,22
500239541001025,5
500239542002034,5
500239542002035,79
500239542002036,41
500239542002037,13
500239542002038,27
500239542002039,10
500239542002040,4
500239542002041,32
500239542002042,0
500239542002044,294
500239542002045,0
500239542002046,0
500239542002048,0
500239542002049,0
500239542002051,0
500239542002052,0
500239542002054,0
500239542002055,0
500239542002056,0
500239542002058,31
500239542002059,6
500239542002061,0
500239542002062,22
500239542002064,12
500239542002065,0
500239542002066,0
500239542002068,14
500239542002069,0
500239542002071,0
500239542002072,2
500239542001031,0
500239542001032,23
500239542001034,2
500239542001035,13
500239542001036,11
500239542002001,5
500239542002002,65
500239542002004,38
500239542002005,24
500239542002007,30
500239542002008,2
500239542002010,10
500239542002011,20
500239542002012,48
500239542002014,0
500239542002015,22
500239542002017,22
500239542002018,26
500239542002020,18
500239542002021,62
500239542002022,139
500239542002024,0
500239542002025,22
500239542002027,27
500239542002028,0
500239542002029,0
500239542002030,0
500239542002031,13
500239542002032,11
500239542002033,0
500239542001000,195
500239542001001,16
500239542001002,0
500239542001003,92
500239542001004,9
500239542001005,0
500239542001007,127
500239542001008,0
500239542001010,8
500239542001011,0
500239542001013,8
500239542001014,10
500239542001016,142
500239542001017,15
500239542001018,25
500239542001020,0
500239542001021,0
500239542001023,37
500239542001024,33
500239542001026,18
500239542001027,15
500239542001028,18
500239542002043,0
500239542002047,0
500239542002050,10
500239542002053,1
500239542002057,0
500239542002060,0
500239542002063,0
500239542002067,0
500239542002070,22
500239542002073,10
500239542001030,20
500239542001033,42
500239542002000,285
500239542002003,8
500239542002006,72
500239542002009,19
500239542002013,25
500239542002016,14
500239542002019,26
500239542002023,82
500239542002026,9
500239542001006,9
500239542001009,14
500239542001012,18
500239542001015,0
500239542001019,30
500239542001022,0
500239542001025,14
500239542001029,0
500239543002047,23
500239543002037,24
500239543002038,13
500239543002039,78
500239543002040,23
500239543002041,120
500239543002042,15
500239543002043,17
500239543002044,8
500239543002045,8
500239543002046,18
500239543002049,58
500239543002050,27
500239543002052,0
500239543002053,154
500239543002055,36
500239543002056,4
500239543002057,9
500239543002059,1
500239543002060,6
500239543003000,105
500239543003001,52
500239543003003,0
500239543003004,0
500239543003006,75
500239543003007,18
500239543003008,29
500239543003010,0
500239543003011,14
500239543003013,0
500239543003014,0
500239543001000,114
500239543001001,65
500239543001003,35
500239543001004,47
500239543001005,17
500239543001006,127
500239543001007,71
500239543001008,296
500239543001009,22
500239543001010,104
500239543001011,85
500239543001012,34
500239543001013,42
500239543001014,40
500239543001015,18
500239543001016,75
500239543001017,27
500239543001018,215
500239543001019,1
500239543001021,72
500239543001022,183
500239543001024,6
500239543001025,10
500239543001026,0
500239543001028,17
500239543001029,10
500239543001031,19
500239543001032,0
500239543001034,0
500239543001035,0
500239543002000,302
500239543002002,77
500239543002003,0
500239543002005,0
500239543002006,0
500239543002008,0
500239543002009,0
500239543002010,0
500239543002012,11
500239543002013,0
500239543002015,0
500239543002016,0
500239543002018,74
500239543002019,11
500239543002021,9
500239543002022,352
500239543002023,13
500239543002024,59
500239543002025,30
500239543002026,0
500239543002027,19
500239543002028,3
500239543002029,0
500239543002030,0
500239543002031,0
500239543002032,0
500239543002033,13
500239543002034,0
500239543002035,0
500239543003017,6
500239543003018,0
500239543003019,0
500239543003021,53
500239543003022,98
500239543003023,57
500239543003024,0
500239543003025,0
500239543003026,0
500239543004000,59
500239543004001,0
500239543004002,20
500239543004003,22
500239543004004,40
500239543004005,46
500239543004006,7
500239543004007,0
500239543004008,77
500239543004010,48
500239543004011,29
500239543004013,112
500239543004014,58
500239543004015,0
500239543004017,87
500239543004018,9
500239543004020,0
500239543004021,0
500239543004023,16
500239543004024,13
500239543004025,0
500239543004027,0
500239543003016,0
500239543003020,0
500239543004009,14
500239543004012,186
500239543004016,0
500239543004019,16
500239543004022,0
500239543004026,0
500239543002048,50
500239543002051,101
500239543002054,9
500239543002058,10
500239543002061,0
500239543003002,2
500239543003005,0
500239543003009,9
500239543003012,39
500239543003015,68
500239543001002,76
500239543001020,53
500239543001023,12
500239543001027,10
500239543001030,0
500239543001033,0
500239543002001,11
500239543002004,0
500239543002007,23
500239543002011,0
500239543002014,0
500239543002017,12
500239543002020,113
500239543002036,0
500239544003028,11
500239544003029,13
500239544003031,34
500239544003032,1
500239544003033,29
500239544003035,20
500239544003036,90
500239544003038,28
500239544003039,189
500239544003041,17
500239544003042,5
500239544003043,2
500239544003045,43
500239544003046,3
500239544003047,23
500239544003048,5
500239544003049,0
500239544003050,0
500239544003051,0
500239544003052,0
500239544003053,10
500239544003054,42
500239544003055,17
500239544003056,27
500239544003057,3
500239544003058,4
500239544003059,1
500239544003061,29
500239544003062,24
500239544003064,7
500239544003065,84
500239544003066,12
500239544003068,0
500239544003069,5
500239544003071,5
500239544003072,4
500239544003074,63
500239544003075,5
500239544003076,63
500239544001000,0
500239544001002,1
500239544001003,1
500239544001005,0
500239544001006,6
500239544001007,0
500239544001009,0
500239544001010,122
500239544001012,4
500239544001013,6
500239544001015,9
500239544001016,44
500239544001018,24
500239544001019,3
500239544001020,63
500239544001021,11
500239544001022,69
500239544001023,122
500239544001024,0
500239544001025,0
500239544002026,0
500239544002027,0
500239544002028,0
500239544002029,15
500239544002030,0
500239544002032,3
500239544002033,14
500239544002035,53
500239544002036,17
500239544002038,39
500239544002039,25
500239544003000,0
500239544003002,0
500239544003003,0
500239544003005,0
500239544003006,2
500239544003008,6
500239544003009,0
500239544003011,2
500239544003012,4
500239544003013,3
500239544003015,3
500239544003016,0
500239544003018,7
500239544003019,10
500239544003021,6
500239544003022,9
500239544003023,0
500239544003025,6
500239544003026,0
500239544001026,7
500239544001027,31
500239544001028,86
500239544001029,30
500239544001030,24
500239544001031,0
500239544001033,8
500239544001034,115
500239544001036,4
500239544001037,4
500239544001038,17
500239544001040,8
500239544001041,43
500239544001043,6
500239544001044,5
500239544001046,8
500239544001047,0
500239544002000,0
500239544002002,0
500239544002003,79
500239544002005,112
500239544002006,8
500239544002008,21
500239544002009,10
500239544002010,31
500239544002012,33
500239544002013,58
500239544002015,2
500239544002016,0
500239544002018,0
500239544002019,0
500239544002021,0
500239544002022,0
500239544002023,33
500239544002024,5
500239544002025,2
500239544002031,0
500239544002034,0
500239544002037,0
500239544003001,0
500239544003004,0
500239544003007,177
500239544003010,0
500239544003014,0
500239544003017,6
500239544003020,6
500239544003024,0
500239544001001,0
500239544001004,11
500239544001008,0
500239544001011,5
500239544001014,9
500239544001017,15
500239544001032,0
500239544001035,12
500239544001039,27
500239544001042,44
500239544001045,23
500239544002001,28
500239544002004,0
500239544002007,6
500239544002011,5
500239544002014,24
500239544002017,0
500239544002020,103
500239544003027,0
500239544003030,15
500239544003034,41
500239544003037,10
500239544003040,14
500239544003044,11
500239544003060,11
500239544003063,5
500239544003067,0
500239544003070,117
500239544003073,24
500239544003077,0
500239545001022,0
500239545001087,2
500239545001000,0
500239545001001,10
500239545001003,0
500239545001004,5
500239545001006,8
500239545001007,14
500239545001008,9
500239545001010,8
500239545001011,14
500239545001013,16
500239545001014,0
500239545001016,6
500239545001017,23
500239545001019,1
500239545001020,0
500239545001021,15
500239545001023,0
500239545001024,0
500239545001025,0
500239545001026,0
500239545001027,0
500239545001028,0
500239545001029,1
500239545001030,0
500239545001031,0
500239545001032,1
500239545001034,146
500239545001035,33
500239545001036,0
500239545001038,5
500239545001063,10
500239545001064,0
500239545001065,0
500239545001066,0
500239545001067,0
500239545001068,0
500239545001069,46
500239545001070,18
500239545001071,4
500239545001072,5
500239545001073,11
500239545001074,0
500239545001075,14
500239545001039,6
500239545001041,0
500239545001042,0
500239545001044,198
500239545001045,68
500239545001046,8
500239545001048,3
500239545001049,19
500239545001051,40
500239545001052,0
500239545001054,0
500239545001055,0
500239545001056,0
500239545001058,6
500239545001059,7
500239545001061,14
500239545001076,65
500239545001077,11
500239545001078,61
500239545001080,12
500239545001081,33
500239545001083,0
500239545001084,0
500239545001086,9
500239545001088,0
500239545001090,0
500239545001091,16
500239545001093,0
500239545002000,0
500239545002002,380
500239545002003,31
500239545002004,12
500239545002006,11
500239545002007,0
500239545002009,5
500239545002011,0
500239545002012,0
500239545002014,0
500239545002015,0
500239545002016,31
500239545002018,21
500239545002019,0
500239545002020,0
500239545002021,0
500239545002022,52
500239545002023,1
500239545002024,25
500239545002025,165
500239545002026,91
500239545002027,0
500239545002028,0
500239545002029,0
500239545002030,8
500239545002031,0
500239545002032,0
500239545002034,7
500239545002035,27
500239545002037,0
500239545002038,0
500239545002039,0
500239545002041,25
500239545002042,0
500239545002044,0
500239545002045,6
500239545002047,0
500239545002048,10
500239545002049,22
500239545002051,0
500239545002052,40
500239545002054,170
500239545002055,0
500239545002057,0
500239545002058,3
500239545002059,0
500239545002061,3
500239545002062,0
500239545002064,0
500239545002065,0
500239545002067,0
500239545002068,6
500239545002070,0
500239545002071,32
500239545002072,3
500239545002010,18
500239545002013,57
500239545002017,16
500239545002033,0
500239545002036,27
500239545002040,0
500239545002043,0
500239545002046,0
500239545002050,30
500239545002053,21
500239545002056,0
500239545002060,60
500239545002063,14
500239545002066,1
500239545002069,0
500239545001062,0
500239545001079,6
500239545001082,0
500239545001085,10
500239545001089,0
500239545001092,0
500239545002001,0
500239545002005,4
500239545002008,11
500239545001002,0
500239545001005,0
500239545001009,0
500239545001012,179
500239545001015,0
500239545001018,79
500239545001033,0
500239545001037,48
500239545001040,0
500239545001043,1
500239545001047,16
500239545001050,42
500239545001053,17
500239545001057,4
500239545001060,0
500239546002032,0
500239546002028,24
500239546002029,48
500239546002030,0
500239546002031,8
500239546002033,0
500239546002034,0
500239546002035,0
500239546002037,55
500239546002038,19
500239546002039,50
500239546001000,0
500239546001001,12
500239546001002,17
500239546001003,15
500239546001004,40
500239546001005,14
500239546001006,0
500239546001007,18
500239546001008,418
500239546001009,53
500239546001010,27
500239546001012,58
500239546001013,37
500239546001015,35
500239546001016,157
500239546001017,52
500239546001019,0
500239546001020,0
500239546002000,154
500239546002001,37
500239546002003,237
500239546002004,15
500239546002005,0
500239546002007,21
500239546002008,24
500239546002010,0
500239546002011,0
500239546002013,7
500239546002014,0
500239546002015,0
500239546002017,8
500239546002018,0
500239546002020,46
500239546002021,7
500239546002023,16
500239546002024,86
500239546002026,0
500239546002027,0
500239546002036,0
500239546001011,63
500239546001014,35
500239546001018,84
500239546001021,68
500239546002002,31
500239546002006,15
500239546002009,82
500239546002012,0
500239546002016,96
500239546002019,0
500239546002022,29
500239546002025,0
500239547001001,174
500239547001002,24
500239547001004,9
500239547001005,160
500239547001007,23
500239547001008,26
500239547001009,10
500239547001011,37
500239547001012,0
500239547001014,19
500239547001015,0
500239547001017,0
500239547001018,0
500239547001019,0
500239547001021,8
500239547001022,0
500239547001024,0
500239547002000,0
500239547002002,0
500239547002003,0
500239547002005,0
500239547002006,17
500239547002007,90
500239547002008,69
500239547002009,349
500239547002010,47
500239547002011,62
500239547002012,45
500239547002013,73
500239547002014,0
500239547002015,48
500239547002016,95
500239547002004,0
500239547001000,27
500239547001003,142
500239547001006,0
500239547001010,17
500239547001013,0
500239547001016,0
500239547001020,25
500239547001023,0
500239547002001,44
500239548001000,9
500239548001001,25
500239548001002,152
500239548001004,43
500239548001005,74
500239548001007,147
500239548001008,54
500239548001009,56
500239548001011,20
500239548001012,49
500239548001014,36
500239548001015,59
500239548001017,47
500239548001018,33
500239548002000,161
500239548002002,14
500239548002003,75
500239548002005,0
500239548002006,0
500239548002008,0
500239548002009,172
500239548002010,74
500239548002012,25
500239548002013,56
500239548002015,9
500239548002016,46
500239548002018,49
500239548002019,56
500239548002021,19
500239548002022,27
500239548002023,0
500239548002024,35
500239548002025,24
500239548001003,57
500239548001006,36
500239548001010,111
500239548001013,35
500239548001016,42
500239548002001,7
500239548002004,53
500239548002007,0
500239548002011,74
500239548002014,132
500239548002017,0
500239548002020,0
500239549001000,0
500239549001001,0
500239549001002,0
500239549001003,0
500239549001004,0
500239549001005,0
500239549001006,0
500239549001007,0
500239549001008,0
500239549001010,22
500239549001011,0
500239549001013,7
500239549001014,66
500239549001015,11
500239549001017,10
500239549001018,71
500239549001020,25
500239549001021,72
500239549001023,0
500239549001024,0
500239549001025,0
500239549001027,0
500239549001028,0
500239549002000,0
500239549002001,0
500239549002003,0
500239549002004,0
500239549002005,61
500239549002007,27
500239549002008,43
500239549002010,70
500239549002011,135
500239549002013,0
500239549002014,0
500239549002016,60
500239549002017,228
500239549002018,0
500239549002019,0
500239549001009,84
500239549001012,0
500239549001016,393
500239549001019,64
500239549001022,0
500239549001026,12
500239549001029,6
500239549002002,0
500239549002006,336
500239549002009,27
500239549002012,0
500239549002015,93
500239550002001,6
500239550001006,13
500239550001007,46
500239550001008,12
500239550001010,63
500239550001011,8
500239550001013,5
500239550001014,14
500239550001016,109
500239550001017,23
500239550001018,0
500239550001020,9
500239550001021,4
500239550001022,144
500239550001023,20
500239550001024,53
500239550001025,29
500239550001026,22
500239550001027,0
500239550001028,9
500239550001029,2
500239550001030,1
500239550001031,22
500239550001032,12
500239550001033,76
500239550001034,21
500239550001035,0
500239550001036,3
500239550001038,44
500239550001039,37
500239550002002,0
500239550002004,0
500239550002005,24
500239550002006,0
500239550002007,27
500239550002009,66
500239550002010,2
500239550002012,52
500239550002013,82
500239550002015,5
500239550002016,0
500239550002018,4
500239550002019,39
500239550002020,10
500239550002022,0
500239550002023,0
500239550002025,0
500239550002026,11
500239550002028,2
500239550002029,3
500239550002030,15
500239550002031,35
500239550002032,8
500239550002033,0
500239550002034,23
500239550002035,36
500239550002036,4
500239550002037,5
500239550002038,9
500239550002039,81
500239550002040,25
500239550002041,34
500239550002042,28
500239550002043,0
500239550002045,10
500239550002046,13
500239550002048,11
500239550002049,6
500239550002050,36
500239550002052,5
500239550002053,0
500239550002055,0
500239550002056,11
500239550002058,0
500239550002059,30
500239550002060,6
500239550002062,0
500239550002063,3
500239550002065,0
500239550002066,12
500239550002068,5
500239550002069,0
500239550002070,20
500239550002072,12
500239550002073,24
500239550002075,15
500239550002076,8
500239550002078,0
500239550002079,0
500239550002081,73
500239550002082,19
500239550001000,14
500239550001001,10
500239550001002,53
500239550001003,0
500239550001004,11
500239550002008,6
500239550002011,5
500239550002014,39
500239550002017,15
500239550002021,17
500239550002024,81
500239550002027,26
500239550002044,28
500239550002047,13
500239550002051,28
500239550002054,0
500239550002057,0
500239550002061,1
500239550002064,45
500239550002067,24
500239550002071,212
500239550002074,14
500239550002077,0
500239550002080,25
500239550001005,5
500239550001009,12
500239550001012,15
500239550001015,56
500239550001019,16
500239550001037,43
500239550002000,26
500239550002003,2
500239551001009,74
500239551002030,37
500239551002011,47
500239551002012,24
500239551002014,25
500239551002015,45
500239551002017,62
500239551002018,37
500239551002019,120
500239551002020,20
500239551002021,8
500239551002022,18
500239551002023,61
500239551002024,40
500239551002025,34
500239551002026,50
500239551002027,23
500239551002028,28
500239551002029,52
500239551002031,20
500239551002032,30
500239551002034,61
500239551003000,248
500239551003002,30
500239551003003,13
500239551003004,131
500239551003006,25
500239551003007,16
500239551003009,10
500239551003010,12
500239551003012,20
500239551003013,0
500239551003014,66
500239551001000,23
500239551001001,7
500239551001002,0
500239551001003,170
500239551001004,38
500239551001005,12
500239551001006,31
500239551001007,16
500239551001008,146
500239551001010,49
500239551001011,13
500239551001012,123
500239551001014,31
500239551001015,247
500239551003017,20
500239551003018,18
500239551003019,12
500239551003021,24
500239551004000,40
500239551004002,25
500239551004003,27
500239551004005,51
500239551004006,8
500239551004007,62
500239551004009,10
500239551004010,12
500239551004011,23
500239551004012,117
500239551004013,84
500239551004014,30
500239551004015,74
500239551004016,0
500239551004017,30
500239551001017,56
500239551001018,0
500239551001019,18
500239551001021,44
500239551001022,61
500239551001024,36
500239551002000,49
500239551002002,20
500239551002003,8
500239551002004,25
500239551002006,30
500239551002007,13
500239551002009,11
500239551002010,19
500239551003016,96
500239551003020,38
500239551004001,46
500239551004004,16
500239551004008,39
500239551001013,60
500239551001016,10
500239551001020,21
500239551001023,50
500239551002001,29
500239551002005,7
500239551002008,87
500239551002013,28
500239551002016,79
500239551002033,43
500239551003001,33
500239551003005,31
500239551003008,41
500239551003011,20
500239551003015,27
500239552003006,71
500239552006010,12
500239552005021,42
500239552005022,31
500239552005024,35
500239552006000,0
500239552006001,181
500239552006002,8
500239552006003,22
500239552006004,0
500239552006005,0
500239552006006,0
500239552006007,7
500239552006008,171
500239552006009,40
500239552006011,232
500239552006012,0
500239552006013,0
500239552006014,0
500239552001000,0
500239552001001,160
500239552001002,15
500239552001003,169
500239552001004,10
500239552001005,27
500239552001007,59
500239552001008,38
500239552001010,19
500239552001011,21
500239552001012,69
500239552001014,56
500239552001015,36
500239552001017,6
500239552002000,87
500239552002002,12
500239552002003,28
500239552002004,100
500239552002006,26
500239552002007,27
500239552002009,32
500239552002010,2
500239552002012,15
500239552002013,7
500239552002014,93
500239552002016,21
500239552002017,24
500239552003000,22
500239552003001,84
500239552003003,0
500239552003004,438
500239552003007,13
500239552003008,0
500239552003009,21
500239552003010,8
500239552004000,0
500239552004001,9
500239552004002,51
500239552004003,9
500239552004004,0
500239552004005,15
500239552004006,0
500239552004007,0
500239552004008,0
500239552004010,444
500239552004011,18
500239552004012,13
500239552004014,69
500239552004015,56
500239552004017,31
500239552004018,89
500239552004020,0
500239552005000,0
500239552005002,0
500239552005003,8
500239552005004,10
500239552005006,0
500239552005007,27
500239552005009,7
500239552005010,23
500239552005012,198
500239552005013,39
500239552005014,20
500239552005016,0
500239552005017,0
500239552005019,26
500239552005020,0
500239552001006,43
500239552001009,20
500239552001013,35
500239552001016,18
500239552002001,0
500239552002005,9
500239552002008,40
500239552002011,19
500239552002015,24
500239552002018,101
500239552003002,6
500239552003005,28
500239552004009,19
500239552004013,11
500239552004016,20
500239552004019,20
500239552005001,0
500239552005005,0
500239552005008,11
500239552005011,50
500239552005015,0
500239552005018,0
500239552005023,7
500239552006015,0
500239553001021,11
500239553001022,9
500239553001023,28
500239553001024,76
500239553001025,94
500239553001026,0
500239553001027,18
500239553001028,0
500239553001029,5
500239553001030,0
500239553002000,151
500239553002001,0
500239553002002,0
500239553002003,7
500239553002004,14
500239553002006,41
500239553002007,37
500239553002009,95
500239553002010,10
500239553002011,47
500239553002013,32
500239553002014,30
500239553002016,101
500239553002017,8
500239553002019,40
500239553002020,12
500239553002021,16
500239553002023,12
500239553002024,36
500239553002026,350
500239553002027,26
500239553002029,23
500239553002030,18
500239553002031,20
500239553002033,38
500239553002034,10
500239553002036,29
500239553002037,32
500239553002039,37
500239553003000,41
500239553003002,33
500239553003003,0
500239553003004,0
500239553003005,0
500239553003006,35
500239553003007,70
500239553003008,18
500239553003009,25
500239553003010,392
500239553003011,39
500239553003012,16
500239553003013,17
500239553003014,88
500239553003015,31
500239553003017,44
500239553003018,44
500239553003020,36
500239553001000,159
500239553001001,23
500239553001003,56
500239553001004,52
500239553001005,309
500239553001007,264
500239553001008,28
500239553001010,28
500239553001011,21
500239553001013,7
500239553001014,7
500239553001016,21
500239553001017,14
500239553001018,7
500239553001020,61
500239553002005,2
500239553002008,8
500239553002012,120
500239553002015,0
500239553002018,128
500239553002022,18
500239553002025,25
500239553002028,0
500239553002032,23
500239553002035,22
500239553002038,37
500239553003001,7
500239553003016,14
500239553003019,18
500239553001002,61
500239553001006,32
500239553001009,26
500239553001012,18
500239553001015,15
500239553001019,27
500239554003023,11
500239554003024,24
500239554003026,129
500239554001000,0
500239554001001,54
500239554001003,25
500239554001004,0
500239554001006,30
500239554001007,139
500239554001009,28
500239554001010,0
500239554001011,0
500239554001013,45
500239554001014,104
500239554001016,19
500239554001017,0
500239554001019,29
500239554001020,140
500239554001021,27
500239554001023,22
500239554001024,22
500239554002000,0
500239554002001,98
500239554002003,227
500239554002004,52
500239554002006,63
500239554002007,16
500239554002008,25
500239554002009,0
500239554002010,23
500239554002011,131
500239554002012,22
500239554003027,6
500239554003029,11
500239554003030,19
500239554003032,0
500239554003033,14
500239554003034,57
500239554003036,21
500239554003037,160
500239554003039,76
500239554003040,7
500239554003042,3
500239554003043,46
500239554003045,18
500239554002013,51
500239554002014,177
500239554002016,15
500239554002017,37
500239554002019,21
500239554002020,14
500239554002021,44
